Start Date,End Date,County,State,Property Type,Median Sale Price,Median Sale Price MoM,Median List Price,Median List Price MoM,Median Price per Sqft,Median Price per Sqft MoM,Median List Price per Sqft,Median List Price per Sqft MoM,Homes Sold,Homes Sold MoM,Pending Sales,Pending Sales MoM,New Listings,New Listings MoM,Months of Supply,Months of Supply MoM,Median Days on Market,Median Days on Market MoM,Average Sale to List,Average Sale to List MoM,Sold Above List,Sold Above List MoM,Price Drops,Price Drops MoM,Off Market in Two Weeks,Off Market in Two Weeks MoM
2016-11-01,2016-11-30,Mercer County,NJ,Townhouse,"$207,500.00",21.17%,"$214,000.00",-5.20%,$144.36,12.80%,$147.09,-3.78%,30,-48.28%,30,42.86%,43,0.00%,7,330.00%,51,-2000.00%,98.31%,3.56%,20.00%,4.48%,13.27%,-4.57%,13.33%,8.57%
2016-12-01,2016-12-31,Mercer County,NJ,All Residential,"$220,000.00",-5.68%,"$175,000.00",-18.22%,$146.73,-1.52%,$137.80,-6.32%,346,7.45%,187,-12.62%,267,-15.51%,4,-100.00%,85,600.00%,95.99%,-0.50%,17.92%,5.19%,13.82%,-4.27%,21.39%,5.97%
2016-12-01,2016-12-31,Mercer County,NJ,Condo,"$219,250.00",30.51%,"$175,000.00",-18.22%,$167.33,12.92%,$137.80,-6.32%,38,11.76%,23,-14.81%,39,44.44%,3,-70.00%,73,1200.00%,95.58%,0.63%,5.26%,5.26%,10.37%,-5.96%,21.74%,-4.19%
2016-12-01,2016-12-31,Mercer County,NJ,Multi-Family (2-4 Unit),"$60,875.00",-38.51%,"$175,000.00",-18.22%,$31.71,-26.58%,$137.80,-6.32%,10,-16.67%,5,150.00%,14,16.67%,7,130.00%,166,7700.00%,84.53%,-15.74%,10.00%,-23.33%,10.39%,-3.90%,60.00%,60.00%
2016-12-01,2016-12-31,Mercer County,NJ,Single Family Residential,"$235,000.00",-9.96%,"$175,000.00",-18.22%,$149.43,-2.65%,$137.80,-6.32%,249,1.22%,133,-14.19%,165,-29.49%,4,-80.00%,87,-400.00%,96.63%,0.32%,20.48%,7.88%,15.60%,-4.16%,21.05%,6.86%
2016-12-01,2016-12-31,Mercer County,NJ,Townhouse,"$214,000.00",3.13%,"$175,000.00",-18.22%,$133.25,-7.69%,$137.80,-6.32%,49,63.33%,26,-13.33%,49,13.95%,4,-320.00%,67,1600.00%,95.18%,-3.13%,16.33%,-3.67%,8.53%,-4.74%,15.38%,2.05%
2017-01-01,2017-01-31,Mercer County,NJ,All Residential,"$192,000.00",-12.73%,"$219,950.00",25.69%,$139.16,-5.16%,$153.07,11.08%,282,-18.50%,176,-5.88%,419,56.93%,5,100.00%,92,700.00%,94.54%,-1.46%,13.83%,-4.09%,19.42%,5.59%,23.30%,1.91%
2017-01-01,2017-01-31,Mercer County,NJ,Condo,"$172,000.00",-21.55%,"$219,950.00",25.69%,$147.53,-11.83%,$153.07,11.08%,31,-18.42%,15,-34.78%,53,35.90%,5,150.00%,47,-2600.00%,94.62%,-0.95%,9.68%,4.41%,11.95%,1.58%,20.00%,-1.74%
2017-01-01,2017-01-31,Mercer County,NJ,Multi-Family (2-4 Unit),"$31,500.00",-48.25%,"$219,950.00",25.69%,$17.54,-44.68%,$153.07,11.08%,12,20.00%,8,60.00%,14,0.00%,6,-170.00%,87,-7900.00%,85.35%,0.82%,16.67%,6.67%,20.83%,10.44%,12.50%,-47.50%
2017-01-01,2017-01-31,Mercer County,NJ,Single Family Residential,"$212,875.00",-9.41%,"$219,950.00",25.69%,$136.65,-8.55%,$153.07,11.08%,190,-23.69%,122,-8.27%,276,67.27%,5,120.00%,103,1600.00%,95.10%,-1.53%,16.32%,-4.17%,21.83%,6.22%,23.77%,2.72%
2017-01-01,2017-01-31,Mercer County,NJ,Townhouse,"$200,000.00",-6.54%,"$219,950.00",25.69%,$143.74,7.87%,$153.07,11.08%,49,0.00%,31,19.23%,76,55.10%,4,20.00%,90,2300.00%,94.56%,-0.62%,6.12%,-10.20%,15.91%,7.38%,25.81%,10.42%
2017-02-01,2017-02-28,Mercer County,NJ,All Residential,"$188,500.00",-1.82%,"$265,000.00",20.48%,$135.92,-2.33%,$162.46,6.13%,298,5.67%,207,17.61%,489,16.71%,5,-10.00%,94,200.00%,95.47%,0.93%,12.75%,-1.08%,16.19%,-3.23%,24.64%,1.34%
2017-02-01,2017-02-28,Mercer County,NJ,Condo,"$166,000.00",-3.49%,"$265,000.00",20.48%,$136.69,-7.35%,$162.46,6.13%,29,-6.45%,29,93.33%,44,-16.98%,5,-10.00%,71,2400.00%,96.12%,1.49%,3.45%,-6.23%,18.06%,6.11%,31.03%,11.03%
2017-02-01,2017-02-28,Mercer County,NJ,Multi-Family (2-4 Unit),"$24,250.00",-23.02%,"$265,000.00",20.48%,$25.54,45.56%,$162.46,6.13%,8,-33.33%,3,-62.50%,9,-35.71%,7,190.00%,82,-500.00%,92.86%,7.52%,25.00%,8.33%,12.70%,-8.13%,33.33%,20.83%
2017-02-01,2017-02-28,Mercer County,NJ,Single Family Residential,"$217,950.00",2.38%,"$265,000.00",20.48%,$144.46,5.72%,$162.46,6.13%,214,12.63%,136,11.48%,374,35.51%,5,-20.00%,103,0.00%,95.68%,0.58%,13.55%,-2.76%,16.75%,-5.07%,25.74%,1.96%
2017-02-01,2017-02-28,Mercer County,NJ,Townhouse,"$153,200.00",-23.40%,"$265,000.00",20.48%,$107.74,-25.05%,$162.46,6.13%,47,-4.08%,39,25.81%,62,-18.42%,4,10.00%,65,-2500.00%,94.54%,-0.02%,12.77%,6.64%,15.74%,-0.17%,15.38%,-10.42%
2017-03-01,2017-03-31,Mercer County,NJ,All Residential,"$199,000.00",5.57%,"$275,000.00",3.77%,$142.02,4.49%,$168.11,3.48%,377,26.51%,310,49.76%,672,37.42%,4,-70.00%,84,-1000.00%,96.56%,1.09%,17.77%,5.02%,17.66%,1.47%,24.19%,-0.44%
2017-03-01,2017-03-31,Mercer County,NJ,Condo,"$152,000.00",-8.43%,"$275,000.00",3.77%,$142.23,4.05%,$168.11,3.48%,47,62.07%,38,31.03%,76,72.73%,3,-140.00%,80,900.00%,97.80%,1.68%,17.02%,13.57%,13.69%,-4.37%,13.16%,-17.88%
2017-03-01,2017-03-31,Mercer County,NJ,Multi-Family (2-4 Unit),"$90,000.00",271.13%,"$275,000.00",3.77%,$44.97,76.11%,$168.11,3.48%,11,37.50%,8,166.67%,12,33.33%,4,-300.00%,53,-2900.00%,101.48%,8.62%,45.45%,20.45%,16.67%,3.97%,25.00%,-8.33%
2017-03-01,2017-03-31,Mercer County,NJ,Single Family Residential,"$229,950.00",5.51%,"$275,000.00",3.77%,$144.46,-0.00%,$168.11,3.48%,260,21.50%,222,63.24%,494,32.09%,4,-50.00%,92,-1100.00%,96.07%,0.39%,17.69%,4.14%,19.09%,2.33%,26.13%,0.39%
2017-03-01,2017-03-31,Mercer County,NJ,Townhouse,"$202,000.00",31.85%,"$275,000.00",3.77%,$133.73,24.12%,$168.11,3.48%,59,25.53%,42,7.69%,90,45.16%,4,-60.00%,67,200.00%,96.80%,2.26%,13.56%,0.79%,13.50%,-2.24%,23.81%,8.42%
2017-04-01,2017-04-30,Mercer County,NJ,All Residential,"$234,450.00",17.81%,"$284,900.00",3.60%,$152.81,7.60%,$169.95,1.09%,326,-13.53%,357,15.16%,629,-6.40%,5,100.00%,59,-2500.00%,97.14%,0.58%,19.02%,1.25%,19.64%,1.98%,28.85%,4.66%
2017-04-01,2017-04-30,Mercer County,NJ,Condo,"$155,000.00",1.97%,"$284,900.00",3.60%,$129.55,-8.92%,$169.95,1.09%,32,-31.91%,50,31.58%,53,-30.26%,5,140.00%,37,-4300.00%,96.44%,-1.36%,15.62%,-1.40%,15.72%,2.03%,26.00%,12.84%
2017-04-01,2017-04-30,Mercer County,NJ,Multi-Family (2-4 Unit),"$68,000.00",-24.44%,"$284,900.00",3.60%,$35.77,-20.46%,$169.95,1.09%,9,-18.18%,10,25.00%,15,25.00%,5,80.00%,178,12500.00%,91.26%,-10.23%,22.22%,-23.23%,31.37%,14.71%,50.00%,25.00%
2017-04-01,2017-04-30,Mercer County,NJ,Single Family Residential,"$260,000.00",13.07%,"$284,900.00",3.60%,$159.47,10.40%,$169.95,1.09%,239,-8.08%,247,11.26%,476,-3.64%,5,80.00%,59,-3300.00%,97.75%,1.68%,19.67%,1.97%,21.03%,1.95%,27.94%,1.81%
2017-04-01,2017-04-30,Mercer County,NJ,Townhouse,"$186,750.00",-7.55%,"$284,900.00",3.60%,$139.34,4.20%,$169.95,1.09%,46,-22.03%,50,19.05%,85,-5.56%,5,130.00%,69,200.00%,95.61%,-1.19%,17.39%,3.83%,15.57%,2.07%,32.00%,8.19%
2017-05-01,2017-05-31,Mercer County,NJ,All Residential,"$240,000.00",2.37%,"$275,000.00",-3.47%,$156.48,2.40%,$173.00,1.80%,389,19.33%,422,18.21%,655,4.13%,4,-90.00%,42,-1700.00%,97.13%,-0.01%,24.16%,5.15%,23.91%,4.27%,23.70%,-5.15%
2017-05-01,2017-05-31,Mercer County,NJ,Condo,"$171,500.00",10.65%,"$275,000.00",-3.47%,$145.06,11.98%,$173.00,1.80%,49,53.12%,43,-14.00%,59,11.32%,3,-180.00%,41,400.00%,97.11%,0.66%,22.45%,6.82%,21.15%,5.43%,20.93%,-5.07%
2017-05-01,2017-05-31,Mercer County,NJ,Multi-Family (2-4 Unit),"$60,500.00",-11.03%,"$275,000.00",-3.47%,$22.00,-38.51%,$173.00,1.80%,7,-22.22%,5,-50.00%,22,46.67%,8,300.00%,74,-10400.00%,95.46%,4.21%,14.29%,-7.94%,31.15%,-0.23%,20.00%,-30.00%
2017-05-01,2017-05-31,Mercer County,NJ,Single Family Residential,"$275,000.00",5.77%,"$275,000.00",-3.47%,$161.78,1.45%,$173.00,1.80%,283,18.41%,312,26.32%,482,1.26%,4,-80.00%,42,-1700.00%,97.37%,-0.38%,25.44%,5.78%,25.92%,4.89%,23.72%,-4.22%
2017-05-01,2017-05-31,Mercer County,NJ,Townhouse,"$232,450.00",24.47%,"$275,000.00",-3.47%,$160.17,14.95%,$173.00,1.80%,50,8.70%,62,24.00%,92,8.24%,4,-50.00%,46,-2300.00%,96.05%,0.44%,20.00%,2.61%,15.29%,-0.28%,25.81%,-6.19%
2017-06-01,2017-06-30,Mercer County,NJ,All Residential,"$250,000.00",4.17%,"$245,000.00",-10.91%,$159.87,2.17%,$166.02,-4.04%,577,48.33%,438,3.79%,604,-7.79%,3,-160.00%,48,600.00%,97.49%,0.36%,21.32%,-2.85%,24.68%,0.77%,23.29%,-0.41%
2017-06-01,2017-06-30,Mercer County,NJ,Condo,"$175,000.00",2.04%,"$245,000.00",-10.91%,$154.07,6.21%,$166.02,-4.04%,63,28.57%,47,9.30%,55,-6.78%,2,-80.00%,47,600.00%,97.31%,0.21%,14.29%,-8.16%,22.15%,0.99%,27.66%,6.73%
2017-06-01,2017-06-30,Mercer County,NJ,Multi-Family (2-4 Unit),"$100,237.00",65.68%,"$245,000.00",-10.91%,$38.85,76.62%,$166.02,-4.04%,8,14.29%,7,40.00%,23,4.55%,8,-20.00%,42,-3200.00%,95.67%,0.21%,37.50%,23.21%,14.71%,-16.44%,42.86%,22.86%
2017-06-01,2017-06-30,Mercer County,NJ,Single Family Residential,"$277,450.00",0.89%,"$245,000.00",-10.91%,$169.59,4.83%,$166.02,-4.04%,426,50.53%,323,3.53%,420,-12.86%,3,-180.00%,50,800.00%,97.72%,0.35%,22.77%,-2.67%,27.43%,1.51%,21.67%,-2.05%
2017-06-01,2017-06-30,Mercer County,NJ,Townhouse,"$213,250.00",-8.26%,"$245,000.00",-10.91%,$136.80,-14.59%,$166.02,-4.04%,80,60.00%,61,-1.61%,106,15.22%,3,-160.00%,41,-500.00%,96.59%,0.55%,17.50%,-2.50%,18.15%,2.86%,26.23%,0.42%
2017-07-01,2017-07-31,Mercer County,NJ,All Residential,"$274,500.00",9.80%,"$229,450.00",-6.35%,$168.23,5.23%,$154.75,-6.79%,484,-16.12%,299,-31.74%,522,-13.58%,3,70.00%,51,300.00%,97.84%,0.35%,21.49%,0.17%,20.77%,-3.91%,20.40%,-2.89%
2017-07-01,2017-07-31,Mercer County,NJ,Condo,"$166,000.00",-5.14%,"$229,450.00",-6.35%,$145.59,-5.51%,$154.75,-6.79%,49,-22.22%,25,-46.81%,48,-12.73%,3,60.00%,66,1900.00%,97.97%,0.66%,14.29%,0.00%,18.37%,-3.78%,8.00%,-19.66%
2017-07-01,2017-07-31,Mercer County,NJ,Multi-Family (2-4 Unit),"$110,000.00",9.74%,"$229,450.00",-6.35%,$51.82,33.38%,$154.75,-6.79%,13,62.50%,10,42.86%,23,0.00%,5,-260.00%,36,-600.00%,103.13%,7.47%,30.77%,-6.73%,23.38%,8.67%,40.00%,-2.86%
2017-07-01,2017-07-31,Mercer County,NJ,Single Family Residential,"$325,000.00",17.14%,"$229,450.00",-6.35%,$178.00,4.96%,$154.75,-6.79%,345,-19.01%,205,-36.53%,360,-14.29%,3,80.00%,49,-100.00%,97.93%,0.21%,21.74%,-1.03%,22.50%,-4.93%,21.46%,-0.21%
2017-07-01,2017-07-31,Mercer County,NJ,Townhouse,"$236,000.00",10.67%,"$229,450.00",-6.35%,$153.60,12.28%,$154.75,-6.79%,77,-3.75%,59,-3.28%,91,-14.15%,3,20.00%,48,700.00%,96.62%,0.03%,23.38%,5.88%,14.73%,-3.42%,18.64%,-7.59%
2017-08-01,2017-08-31,Mercer County,NJ,All Residential,"$260,000.00",-5.28%,"$197,000.00",-14.14%,$164.13,-2.44%,$141.49,-8.57%,546,12.81%,367,22.74%,533,2.11%,3,-60.00%,50,-100.00%,97.46%,-0.38%,19.23%,-2.26%,21.93%,1.17%,16.62%,-3.78%
2017-08-01,2017-08-31,Mercer County,NJ,Condo,"$166,500.00",0.30%,"$197,000.00",-14.14%,$139.41,-4.25%,$141.49,-8.57%,60,22.45%,39,56.00%,52,8.33%,2,-70.00%,48,-1800.00%,96.15%,-1.82%,8.33%,-5.95%,15.22%,-3.15%,20.51%,12.51%
2017-08-01,2017-08-31,Mercer County,NJ,Multi-Family (2-4 Unit),"$62,000.00",-43.64%,"$197,000.00",-14.14%,$22.86,-55.88%,$141.49,-8.57%,11,-15.38%,26,160.00%,37,60.87%,7,140.00%,34,-200.00%,102.54%,-0.59%,45.45%,14.69%,16.25%,-7.13%,23.08%,-16.92%
2017-08-01,2017-08-31,Mercer County,NJ,Single Family Residential,"$312,000.00",-4.00%,"$197,000.00",-14.14%,$172.45,-3.12%,$141.49,-8.57%,398,15.36%,226,10.24%,350,-2.78%,3,-70.00%,53,400.00%,97.37%,-0.56%,20.35%,-1.39%,25.16%,2.66%,17.26%,-4.21%
2017-08-01,2017-08-31,Mercer County,NJ,Townhouse,"$241,000.00",2.12%,"$197,000.00",-14.14%,$160.18,4.29%,$141.49,-8.57%,78,1.30%,76,28.81%,94,3.30%,3,-30.00%,42,-600.00%,98.31%,1.69%,19.23%,-4.15%,13.58%,-1.15%,10.53%,-8.12%
2017-09-01,2017-09-30,Mercer County,NJ,All Residential,"$223,750.00",-13.94%,"$238,500.00",21.07%,$150.40,-8.36%,$160.05,13.12%,398,-27.11%,264,-28.07%,516,-3.19%,4,120.00%,56,600.00%,96.73%,-0.73%,19.60%,0.37%,22.47%,0.53%,24.24%,7.62%
2017-09-01,2017-09-30,Mercer County,NJ,Condo,"$178,500.00",7.21%,"$238,500.00",21.07%,$141.44,1.46%,$160.05,13.12%,37,-38.33%,25,-35.90%,54,3.85%,3,160.00%,57,900.00%,97.32%,1.17%,13.51%,5.18%,23.29%,8.07%,36.00%,15.49%
2017-09-01,2017-09-30,Mercer County,NJ,Multi-Family (2-4 Unit),"$121,500.00",95.97%,"$238,500.00",21.07%,$81.75,257.56%,$160.05,13.12%,14,27.27%,12,-53.85%,21,-43.24%,5,-160.00%,88,5400.00%,91.08%,-11.46%,21.43%,-24.03%,25.00%,8.75%,33.33%,10.26%
2017-09-01,2017-09-30,Mercer County,NJ,Single Family Residential,"$258,500.00",-17.15%,"$238,500.00",21.07%,$164.10,-4.84%,$160.05,13.12%,278,-30.15%,177,-21.68%,364,4.00%,4,150.00%,56,300.00%,96.85%,-0.52%,21.22%,0.87%,24.40%,-0.76%,24.86%,7.60%
2017-09-01,2017-09-30,Mercer County,NJ,Townhouse,"$218,500.00",-9.34%,"$238,500.00",21.07%,$138.29,-13.67%,$160.05,13.12%,69,-11.54%,50,-34.21%,77,-18.09%,3,50.00%,49,700.00%,96.97%,-1.34%,15.94%,-3.29%,13.01%,-0.57%,14.00%,3.47%
2017-10-01,2017-10-31,Mercer County,NJ,All Residential,"$215,000.00",-3.91%,"$209,900.00",-11.99%,$145.04,-3.57%,$147.95,-7.56%,354,-11.06%,254,-3.79%,416,-19.38%,4,50.00%,58,200.00%,96.42%,-0.30%,16.95%,-2.65%,22.97%,0.50%,21.65%,-2.59%
2017-10-01,2017-10-31,Mercer County,NJ,Condo,"$165,000.00",-7.56%,"$209,900.00",-11.99%,$140.91,-0.38%,$147.95,-7.56%,35,-5.41%,28,12.00%,28,-48.15%,3,-20.00%,59,200.00%,95.45%,-1.88%,11.43%,-2.08%,23.26%,-0.03%,14.29%,-21.71%
2017-10-01,2017-10-31,Mercer County,NJ,Multi-Family (2-4 Unit),"$70,000.00",-42.39%,"$209,900.00",-11.99%,$54.10,-33.82%,$147.95,-7.56%,13,-7.14%,4,-66.67%,16,-23.81%,6,80.00%,25,-6300.00%,98.92%,7.84%,15.38%,-6.04%,23.81%,-1.19%,0.00%,-33.33%
2017-10-01,2017-10-31,Mercer County,NJ,Single Family Residential,"$239,900.00",-7.20%,"$209,900.00",-11.99%,$155.16,-5.45%,$147.95,-7.56%,245,-11.87%,175,-1.13%,305,-16.21%,5,50.00%,59,300.00%,96.91%,0.06%,19.59%,-1.63%,24.31%,-0.09%,21.71%,-3.14%
2017-10-01,2017-10-31,Mercer County,NJ,Townhouse,"$205,000.00",-6.18%,"$209,900.00",-11.99%,$136.93,-0.98%,$147.95,-7.56%,61,-11.59%,47,-6.00%,67,-12.99%,3,30.00%,58,900.00%,94.54%,-2.43%,9.84%,-6.11%,17.08%,4.08%,27.66%,13.66%
2017-11-01,2017-11-30,Mercer County,NJ,All Residential,"$223,000.00",3.72%,"$185,000.00",-11.86%,$157.14,8.35%,$138.62,-6.31%,388,9.60%,223,-12.20%,377,-9.38%,4,-60.00%,69,1100.00%,97.66%,1.24%,19.07%,2.12%,14.95%,-8.02%,21.97%,0.32%
2017-11-01,2017-11-30,Mercer County,NJ,Condo,"$168,000.00",1.82%,"$185,000.00",-11.86%,$158.82,12.71%,$138.62,-6.31%,52,48.57%,26,-7.14%,36,28.57%,2,-130.00%,60,100.00%,95.95%,0.50%,9.62%,-1.81%,12.10%,-11.16%,7.69%,-6.59%
2017-11-01,2017-11-30,Mercer County,NJ,Multi-Family (2-4 Unit),"$85,000.00",21.43%,"$185,000.00",-11.86%,$43.01,-20.51%,$138.62,-6.31%,7,-46.15%,10,150.00%,15,-6.25%,11,520.00%,48,2300.00%,93.45%,-5.47%,28.57%,13.19%,19.51%,-4.30%,30.00%,30.00%
2017-11-01,2017-11-30,Mercer County,NJ,Single Family Residential,"$245,250.00",2.23%,"$185,000.00",-11.86%,$163.40,5.31%,$138.62,-6.31%,279,13.88%,149,-14.86%,256,-16.07%,4,-80.00%,73,1400.00%,97.83%,0.92%,21.15%,1.56%,16.19%,-8.12%,22.82%,1.10%
2017-11-01,2017-11-30,Mercer County,NJ,Townhouse,"$211,450.00",3.15%,"$185,000.00",-11.86%,$139.86,2.14%,$138.62,-6.31%,50,-18.03%,38,-19.15%,70,4.48%,5,110.00%,48,-1000.00%,99.08%,4.54%,16.00%,6.16%,9.96%,-7.12%,26.32%,-1.34%
2017-12-01,2017-12-31,Mercer County,NJ,All Residential,"$222,000.00",-0.45%,"$174,500.00",-5.68%,$152.94,-2.68%,$123.10,-11.19%,380,-2.06%,214,-4.04%,228,-39.52%,3,-50.00%,73,400.00%,96.38%,-1.28%,21.05%,1.98%,11.44%,-3.51%,14.02%,-7.95%
2017-12-01,2017-12-31,Mercer County,NJ,Condo,"$179,500.00",6.85%,"$174,500.00",-5.68%,$156.74,-1.31%,$123.10,-11.19%,38,-26.92%,19,-26.92%,32,-11.11%,3,70.00%,73,1300.00%,97.07%,1.13%,10.53%,0.91%,6.78%,-5.32%,21.05%,13.36%
2017-12-01,2017-12-31,Mercer County,NJ,Multi-Family (2-4 Unit),"$145,000.00",70.59%,"$174,500.00",-5.68%,$53.49,24.36%,$123.10,-11.19%,12,71.43%,11,10.00%,11,-26.67%,6,-560.00%,67,1900.00%,96.82%,3.37%,33.33%,4.76%,17.81%,-1.70%,18.18%,-11.82%
2017-12-01,2017-12-31,Mercer County,NJ,Single Family Residential,"$250,000.00",1.94%,"$174,500.00",-5.68%,$159.39,-2.45%,$123.10,-11.19%,269,-3.58%,151,1.34%,140,-45.31%,3,-60.00%,80,700.00%,96.69%,-1.13%,20.82%,-0.33%,12.43%,-3.76%,13.91%,-8.91%
2017-12-01,2017-12-31,Mercer County,NJ,Townhouse,"$174,000.00",-17.71%,"$174,500.00",-5.68%,$133.84,-4.30%,$123.10,-11.19%,61,22.00%,33,-13.16%,45,-35.71%,3,-120.00%,68,2000.00%,94.50%,-4.58%,26.23%,10.23%,8.70%,-1.26%,9.09%,-17.22%
2018-01-01,2018-01-31,Mercer County,NJ,All Residential,"$210,000.00",-5.41%,"$226,950.00",30.06%,$149.79,-2.06%,$147.53,19.85%,272,-28.42%,190,-11.21%,371,62.72%,5,130.00%,82,900.00%,96.30%,-0.09%,17.28%,-3.77%,18.19%,6.75%,26.84%,12.82%
2018-01-01,2018-01-31,Mercer County,NJ,Condo,"$170,000.00",-5.29%,"$226,950.00",30.06%,$149.80,-4.43%,$147.53,19.85%,20,-47.37%,24,26.32%,37,15.62%,6,290.00%,63,-1000.00%,95.62%,-1.46%,0.00%,-10.53%,19.17%,12.39%,20.83%,-0.22%
2018-01-01,2018-01-31,Mercer County,NJ,Multi-Family (2-4 Unit),"$98,250.00",-32.24%,"$226,950.00",30.06%,$64.07,19.79%,$147.53,19.85%,14,16.67%,9,-18.18%,20,81.82%,4,-140.00%,100,3300.00%,90.80%,-6.02%,21.43%,-11.90%,18.18%,0.37%,33.33%,15.15%
2018-01-01,2018-01-31,Mercer County,NJ,Single Family Residential,"$239,000.00",-4.40%,"$226,950.00",30.06%,$162.67,2.06%,$147.53,19.85%,195,-27.51%,120,-20.53%,249,77.86%,5,120.00%,91,1100.00%,96.72%,0.03%,17.95%,-2.87%,19.79%,7.37%,28.33%,14.43%
2018-01-01,2018-01-31,Mercer County,NJ,Townhouse,"$150,000.00",-13.79%,"$226,950.00",30.06%,$119.47,-10.74%,$147.53,19.85%,43,-29.51%,37,12.12%,65,44.44%,5,150.00%,57,-1100.00%,96.22%,1.72%,20.93%,-5.30%,13.10%,4.40%,24.32%,15.23%
2018-02-01,2018-02-28,Mercer County,NJ,All Residential,"$208,750.00",-0.60%,"$254,000.00",11.92%,$145.01,-3.19%,$166.58,12.91%,266,-2.21%,217,14.21%,487,31.27%,5,40.00%,99,1700.00%,96.59%,0.29%,18.42%,1.14%,19.41%,1.22%,36.41%,9.56%
2018-02-01,2018-02-28,Mercer County,NJ,Condo,"$175,000.00",2.94%,"$254,000.00",11.92%,$137.60,-8.14%,$166.58,12.91%,33,65.00%,31,29.17%,53,43.24%,3,-230.00%,95,3200.00%,96.89%,1.27%,12.12%,12.12%,14.75%,-4.41%,19.35%,-1.48%
2018-02-01,2018-02-28,Mercer County,NJ,Multi-Family (2-4 Unit),"$97,000.00",-1.27%,"$254,000.00",11.92%,$45.83,-28.47%,$166.58,12.91%,13,-7.14%,11,22.22%,19,-5.00%,4,20.00%,75,-2500.00%,102.09%,11.29%,23.08%,1.65%,15.62%,-2.56%,54.55%,21.21%
2018-02-01,2018-02-28,Mercer County,NJ,Single Family Residential,"$230,000.00",-3.77%,"$254,000.00",11.92%,$152.06,-6.52%,$166.58,12.91%,177,-9.23%,130,8.33%,331,32.93%,5,90.00%,110,1900.00%,96.55%,-0.17%,19.21%,1.26%,21.10%,1.30%,36.15%,7.82%
2018-02-01,2018-02-28,Mercer County,NJ,Townhouse,"$214,000.00",42.67%,"$254,000.00",11.92%,$153.83,28.77%,$166.58,12.91%,43,0.00%,45,21.62%,84,29.23%,5,40.00%,72,1500.00%,95.11%,-1.11%,18.60%,-2.33%,16.39%,3.29%,44.44%,20.12%
2018-03-01,2018-03-31,Mercer County,NJ,All Residential,"$195,999.50",-6.11%,"$305,000.00",20.08%,$138.89,-4.22%,$176.10,5.72%,288,8.27%,364,67.74%,611,25.46%,5,-40.00%,68,-3100.00%,96.87%,0.28%,18.40%,-0.02%,20.46%,1.05%,29.95%,-6.46%
2018-03-01,2018-03-31,Mercer County,NJ,Condo,"$162,250.00",-7.29%,"$305,000.00",20.08%,$133.16,-3.23%,$176.10,5.72%,34,3.03%,42,35.48%,57,7.55%,3,-10.00%,53,-4200.00%,96.63%,-0.25%,5.88%,-6.24%,13.93%,-0.82%,19.05%,-0.31%
2018-03-01,2018-03-31,Mercer County,NJ,Multi-Family (2-4 Unit),"$99,062.50",2.13%,"$305,000.00",20.08%,$54.42,18.73%,$176.10,5.72%,12,-7.69%,9,-18.18%,16,-15.79%,5,40.00%,55,-2000.00%,101.20%,-0.89%,58.33%,35.26%,12.70%,-2.93%,22.22%,-32.32%
2018-03-01,2018-03-31,Mercer County,NJ,Single Family Residential,"$239,800.00",4.26%,"$305,000.00",20.08%,$150.05,-1.32%,$176.10,5.72%,197,11.30%,256,96.92%,455,37.46%,5,-50.00%,77,-3300.00%,97.30%,0.75%,22.34%,3.13%,23.06%,1.96%,31.25%,-4.90%
2018-03-01,2018-03-31,Mercer County,NJ,Townhouse,"$145,000.00",-32.24%,"$305,000.00",20.08%,$123.66,-19.61%,$176.10,5.72%,45,4.65%,57,26.67%,83,-1.19%,5,-60.00%,57,-1500.00%,93.85%,-1.26%,0.00%,-18.60%,24.12%,7.73%,33.33%,-11.11%
2018-04-01,2018-04-30,Mercer County,NJ,All Residential,"$218,750.00",11.61%,"$299,822.50",-1.70%,$155.54,11.99%,$174.27,-1.04%,354,22.92%,384,5.49%,697,14.08%,4,-60.00%,57,-1100.00%,96.88%,0.00%,20.90%,2.50%,20.24%,-0.23%,33.07%,3.13%
2018-04-01,2018-04-30,Mercer County,NJ,Condo,"$170,950.00",5.36%,"$299,822.50",-1.70%,$145.00,8.89%,$174.27,-1.04%,36,5.88%,47,11.90%,59,3.51%,3,-20.00%,37,-1600.00%,97.11%,0.48%,16.67%,10.78%,17.36%,3.42%,25.53%,6.48%
2018-04-01,2018-04-30,Mercer County,NJ,Multi-Family (2-4 Unit),"$98,900.00",-0.16%,"$299,822.50",-1.70%,$36.84,-32.30%,$174.27,-1.04%,15,25.00%,7,-22.22%,18,12.50%,4,-70.00%,26,-2900.00%,97.64%,-3.56%,46.67%,-11.67%,18.84%,6.14%,42.86%,20.63%
2018-04-01,2018-04-30,Mercer County,NJ,Single Family Residential,"$246,000.00",2.59%,"$299,822.50",-1.70%,$162.55,8.33%,$174.27,-1.04%,246,24.87%,276,7.81%,499,9.67%,4,-70.00%,68,-900.00%,97.13%,-0.17%,21.54%,-0.79%,22.36%,-0.71%,34.42%,3.17%
2018-04-01,2018-04-30,Mercer County,NJ,Townhouse,"$209,000.00",44.14%,"$299,822.50",-1.70%,$146.57,18.53%,$174.27,-1.04%,57,26.67%,54,-5.26%,121,45.78%,4,-50.00%,37,-2000.00%,95.45%,1.60%,14.04%,14.04%,22.14%,-1.99%,31.48%,-1.85%
